Date,Open,High,Low,Close,Adj Close,Volume
2018-10-03,81.827271,81.827271,81.772728,81.772728,61.650265,9900
2018-10-04,81.818184,82.727272,81.818184,82.309090,62.054649,649000
2018-10-05,80.927269,82.527275,80.909088,81.954544,61.787350,361350
2018-10-08,80.181816,81.818184,77.909088,80.118179,60.402863,767250
2018-10-09,81.772728,83.636360,80.909088,82.981819,62.561817,620950
2018-10-10,85.454544,85.454544,81.827271,82.390907,62.116318,120450
2018-10-11,81.009087,83.636360,81.009087,82.781815,62.411041,9358250
2018-10-12,82.681816,83.636360,82.681816,83.636360,63.055313,344300
2018-10-15,83.636360,83.636360,81.818184,83.563637,63.000465,298650
2018-10-16,83.636360,83.636360,81.909088,82.045456,61.855877,146300
2018-10-17,82.272728,84.454544,82.272728,83.590912,63.021030,277200
2018-10-18,83.627274,86.272728,83.181816,85.509087,64.467201,343750
2018-10-19,86.818184,87.272728,86.136360,86.818184,65.454147,1120350
2018-10-22,86.863632,86.863632,84.090912,86.363632,65.111450,40700
2018-10-23,84.645454,86.363632,84.590912,85.463638,64.432938,203500
2018-10-24,87.681816,87.727272,84.681816,86.800003,65.440414,1594450
2018-10-25,89.000000,89.000000,86.372726,87.236366,65.769424,283250
2018-10-26,85.463638,88.181816,83.000000,87.599998,66.043556,261250
2018-10-29,88.545456,89.090912,84.854546,88.636360,66.824913,1290300
2018-10-30,87.272728,90.909088,87.272728,89.963638,67.825584,369050
2018-10-31,89.090912,90.818184,88.545456,90.236366,68.031189,200200
2018-11-01,90.809090,90.909088,88.318184,89.281815,67.311531,187000
2018-11-02,88.409088,90.909088,88.409088,89.990906,67.846130,337700
2018-11-05,87.781815,89.727272,87.727272,88.563637,66.770073,34100
2018-11-06,89.090912,90.000000,86.454544,87.690910,66.112106,180400
2018-11-07,88.590912,89.054543,84.181816,87.454544,65.933922,334950
2018-11-08,87.954544,87.954544,84.181816,86.099998,64.912689,27500
2018-11-09,85.909088,88.136360,85.500000,87.281815,65.803688,266750
2018-11-12,88.909088,88.909088,86.354546,86.727272,65.385620,67650
2018-11-13,87.227272,87.227272,85.227272,85.445457,64.419212,146300
2018-11-14,85.445457,87.272728,84.272728,85.800003,64.686531,3721850
2018-11-15,87.227272,87.227272,81.518181,84.736366,63.884605,25850
2018-11-16,86.227272,86.318184,84.545456,85.645454,64.570000,1508100
2018-11-19,85.909088,86.354546,85.909088,85.909088,64.768761,161700
2018-11-20,85.909088,86.681816,85.909088,86.400002,65.138863,348150
2018-11-21,86.400002,86.400002,86.400002,86.400002,65.138863,0
2018-11-23,85.454544,85.454544,84.554543,84.663635,63.829784,13200
2018-11-26,85.363632,85.363632,83.636360,83.636360,63.055313,67100
2018-11-27,84.545456,85.318184,84.181816,84.309090,63.562500,152900
2018-11-28,84.590912,85.454544,84.545456,84.554543,63.747536,145750
2018-11-29,84.545456,85.454544,84.545456,85.190910,64.227303,70950
2018-11-30,84.645454,89.445457,84.545456,87.536362,65.995598,1928850
2018-12-03,90.863632,90.900002,85.090912,89.318184,67.338951,805200
2018-12-04,91.772728,91.772728,89.409088,90.199997,68.003769,221650
2018-12-06,88.409088,89.781815,86.045456,87.136360,65.694023,593450
2018-12-07,87.136360,89.090912,84.545456,86.745453,65.399300,973500
2018-12-10,87.272728,88.636360,82.909088,86.445457,65.173141,927850
2018-12-11,85.454544,86.445457,83.190910,85.418182,64.398659,179850
2018-12-12,83.636360,84.545456,81.154549,81.972725,61.801071,746900
2018-12-13,81.818184,83.545456,78.745453,81.563637,61.492630,320650
2018-12-14,80.909088,83.636360,78.636360,81.972725,61.801071,216150
2018-12-17,82.727272,82.727272,79.145454,81.063637,61.115669,36300
2018-12-18,80.909088,81.590912,79.554543,80.327271,60.560513,158950
2018-12-19,80.199997,80.900002,76.363632,77.418182,58.367271,178200
2018-12-20,78.627274,78.627274,75.745453,77.063637,58.099968,1318350
2018-12-21,76.363632,80.454544,75.681816,77.763634,58.627716,358050
2018-12-24,80.909088,80.909088,77.272728,78.236366,58.984127,5361400
2018-12-26,80.890907,79.954544,74.363632,76.036362,57.325497,2492600
2018-12-27,76.363632,79.836365,76.363632,79.627274,60.032761,3230150
2018-12-28,78.909088,83.599998,77.727272,82.254547,62.013515,4528150
2018-12-31,80.009087,85.454544,79.099998,83.990906,63.322590,3385250
2019-01-02,80.000000,82.718178,79.554543,80.745453,60.875771,302500
2019-01-03,80.909088,81.818184,79.772728,81.554543,61.485771,98450
2019-01-04,80.463638,80.909088,79.909088,80.472725,60.670174,218900
2019-01-07,81.818184,84.081818,80.136360,80.836365,60.944321,266750
2019-01-08,80.227272,81.818184,80.181816,81.336365,61.321285,79750
2019-01-09,81.363632,81.818184,80.909088,81.818184,61.684540,77000
2019-01-10,80.890907,81.818184,80.890907,81.718178,61.609135,39050
2019-01-11,81.363632,82.718178,80.454544,80.636360,60.793545,295900
2019-01-14,81.181816,81.681816,80.863632,80.918182,61.006004,116050
2019-01-15,81.627274,81.818184,80.909088,80.936363,61.019714,263450
2019-01-16,80.909088,80.909088,80.454544,80.454544,60.656464,4400
2019-01-17,80.454544,80.909088,80.000000,80.754547,60.882633,831050
2019-01-18,80.772728,80.954544,80.000000,80.027275,60.334343,132550
2019-01-22,80.000000,80.454544,80.000000,80.445457,60.649612,157850
2019-01-23,81.354546,81.818184,80.681816,80.909088,60.999146,268950
2019-01-24,84.545456,84.545456,81.363632,81.636360,61.547462,585750
2019-01-25,81.809090,81.818184,81.136360,81.136360,61.170502,37950
2019-01-28,81.181816,81.363632,81.181816,81.354546,61.334999,75350
2019-01-29,81.136360,82.727272,80.818184,81.972725,61.801071,91300
2019-01-30,83.545456,84.454544,81.818184,81.818184,61.684540,27500
2019-01-31,78.636360,82.727272,78.636360,80.718178,60.855217,598950
2019-02-01,82.263634,83.636360,81.363632,83.109093,62.657772,797500
2019-02-04,83.627274,87.263634,83.627274,86.963638,65.563812,2159850
2019-02-05,86.963638,86.963638,86.963638,86.963638,65.563812,0
2019-02-06,86.963638,88.272728,86.363632,86.363632,65.111450,305250
2019-02-07,85.454544,87.727272,85.454544,87.009087,65.598083,341000
2019-02-08,86.818184,87.272728,85.009087,85.863632,64.734482,876700
2019-02-11,85.445457,85.445457,83.427269,83.699997,63.103275,281050
2019-02-12,82.545456,85.454544,82.545456,85.381821,64.371239,71500
2019-02-13,85.863632,85.909088,84.772728,85.454544,64.426071,156750
2019-02-14,84.736366,85.454544,84.727272,85.400002,64.384964,23100
2019-02-15,85.727272,85.727272,85.272728,85.436363,64.412376,40150
2019-02-19,85.454544,85.454544,84.536362,84.536362,63.733837,374000
2019-02-20,87.272728,87.272728,83.109093,83.618179,63.041607,461450
2019-02-21,86.363632,86.363632,82.727272,84.536362,63.733837,4907100
2019-02-22,83.736366,86.354546,83.727272,85.863632,64.734482,408100
2019-02-25,86.263634,86.363632,85.045456,85.072723,64.138206,10450
2019-02-26,83.645454,85.454544,82.281815,84.009087,63.336304,267850
2019-02-27,81.136360,85.454544,81.136360,85.436363,64.412376,380050
2019-02-28,86.809090,88.181816,84.772728,87.345451,65.851669,203500
2019-03-01,89.454544,91.709091,89.090912,90.009087,67.859840,2367200
2019-03-04,90.863632,93.445457,90.000000,91.854546,69.251183,1575200
2019-03-05,91.818184,92.727272,91.000000,91.290909,68.826248,191400
2019-03-06,92.500000,92.500000,89.781815,90.654549,68.346466,121000
2019-03-07,91.063637,92.727272,90.000000,91.763634,69.182625,41800
2019-03-08,90.918182,96.345451,89.181816,92.345451,69.621269,301400
2019-03-11,92.263634,95.445457,90.909088,94.172729,70.998901,298100
2019-03-12,92.718178,93.636360,89.472725,89.472725,67.455467,1099450
2019-03-13,85.545456,89.500000,85.545456,87.372726,65.872238,2559700
2019-03-14,87.281815,88.090912,86.818184,87.699997,66.118950,97900
2019-03-15,86.381821,89.763634,85.454544,87.018181,65.604927,267300
2019-03-18,87.018181,88.545456,86.354546,87.409088,65.899651,785400
2019-03-19,85.609093,87.118179,85.609093,86.445457,66.162155,215600
2019-03-20,85.563637,86.818184,85.563637,86.709091,66.363930,232650
2019-03-21,86.618179,87.263634,85.909088,86.800003,66.433525,1633500
2019-03-22,86.818184,89.863632,85.454544,87.400002,66.892738,182600
2019-03-25,86.909088,87.236366,86.818184,87.081818,66.649216,31350
2019-03-26,87.172729,87.172729,85.909088,86.727272,66.377861,379500
2019-03-27,88.090912,89.000000,86.045456,88.400002,67.658104,700700
2019-03-28,87.372726,90.754547,87.272728,89.972725,68.861809,341550
2019-03-29,88.845451,91.581818,87.281815,90.045456,68.917480,760100
2019-04-01,90.181816,90.181816,89.536362,89.545456,68.534805,62150
2019-04-02,89.090912,89.090912,88.681816,88.909088,68.047752,67650
2019-04-03,89.563637,89.563637,87.736366,88.609093,67.818146,29150
2019-04-04,88.409088,91.818184,86.363632,89.672729,68.632202,177650
2019-04-05,87.318184,89.090912,87.309090,89.081818,68.179947,47300
2019-04-08,86.963638,88.636360,85.909088,86.881821,66.496140,402600
2019-04-09,86.363632,88.136360,86.272728,87.745453,67.157150,440550
2019-04-10,88.172729,88.181816,86.363632,86.918182,66.523972,255200
2019-04-11,86.909088,86.909088,85.009087,86.336365,66.078682,322850
2019-04-12,85.681816,88.090912,85.454544,87.400002,66.892738,180950
2019-04-15,88.081818,88.536362,86.863632,87.199997,66.739670,265100
2019-04-16,87.272728,88.181816,86.509087,87.227272,66.760551,52250
2019-04-17,87.272728,88.136360,85.954544,86.818184,66.447441,472450
2019-04-18,86.772728,86.818184,85.681816,86.763634,66.405685,543950
2019-04-22,86.272728,86.272728,85.109093,85.281815,65.271568,183700
2019-04-23,85.081818,86.272728,83.318184,85.572723,65.494209,1232550
2019-04-24,86.590912,88.618179,84.727272,86.927269,66.530930,213400
2019-04-25,86.363632,89.727272,86.363632,88.181816,67.491119,852500
2019-04-26,88.181816,89.090912,87.636360,88.545456,67.769440,202400
2019-04-29,88.181816,89.000000,87.045456,88.209091,67.512001,332750
2019-04-30,87.718178,90.000000,86.090912,88.181816,67.491119,836550
2019-05-01,88.181816,88.181816,88.181816,88.181816,67.491119,0
2019-05-02,86.536362,87.727272,86.236366,86.490906,66.196960,278300
2019-05-03,86.490906,86.490906,86.490906,86.490906,66.196960,0
2019-05-06,84.545456,84.545456,84.000000,84.218178,64.457504,127050
2019-05-07,84.500000,84.545456,84.090912,84.500000,64.673180,518650
2019-05-08,85.136360,85.227272,83.818184,84.481819,64.659286,151250
2019-05-09,85.227272,85.227272,84.090912,84.463638,65.419716,941600
2019-05-10,84.463638,86.318184,84.090912,85.481819,66.208336,802450
2019-05-13,84.636360,86.809090,84.527275,85.254547,66.032303,1477850
2019-05-14,85.000000,87.000000,83.000000,85.269997,66.605705,907500
2019-05-15,85.099998,85.110001,84.010002,84.959999,66.363579,3086500
2019-05-16,84.849998,85.000000,83.050003,84.139999,65.723061,1381000
2019-05-17,83.000000,84.500000,82.000000,84.180000,65.754318,413000
2019-05-20,83.500000,84.889999,81.800003,84.480003,65.988647,480500
2019-05-21,84.010002,84.010002,81.309998,82.629997,64.543587,630000
2019-05-22,82.599998,85.989998,82.599998,85.860001,67.066574,1073000
2019-05-23,85.889999,87.489998,85.650002,86.730003,67.746147,919500
2019-05-24,85.000000,87.010002,84.809998,86.980003,67.941429,1179500
2019-05-28,87.400002,88.000000,86.820000,87.070000,68.011726,497500
2019-05-29,87.070000,87.070000,87.070000,87.070000,68.011726,0
2019-05-30,91.989998,93.750000,90.000000,91.709999,71.636108,1819500
2019-05-31,91.709999,91.709999,91.709999,91.709999,71.636108,0
2019-06-03,91.750000,93.800003,91.199997,92.040001,71.893883,186000
2019-06-04,92.040001,92.040001,92.040001,92.040001,71.893883,0
2019-06-05,92.040001,92.040001,92.040001,92.040001,71.893883,0
2019-06-06,92.040001,92.040001,92.040001,92.040001,71.893883,0
2019-06-07,92.040001,92.040001,92.040001,92.040001,71.893883,0
2019-06-10,92.099998,92.099998,89.000000,89.300003,69.753624,459000
2019-06-11,88.000000,89.500000,88.000000,89.410004,69.839561,74500
2019-06-12,90.400002,90.400002,86.250000,86.849998,67.839882,497000
2019-06-13,86.839996,87.989998,86.250000,87.809998,68.589752,1221500
2019-06-14,87.500000,89.500000,87.500000,88.959999,69.488045,714000
2019-06-17,88.000000,88.000000,86.709999,87.449997,68.308548,157500
2019-06-18,86.599998,87.480003,86.599998,87.169998,68.089828,265000
2019-06-19,86.889999,87.800003,86.349998,87.570000,68.402298,708000
2019-06-20,87.970001,88.000000,87.110001,87.669998,68.480392,98000
2019-06-21,87.889999,87.889999,86.500000,87.099998,68.035156,82000
2019-06-24,87.349998,87.639999,85.500000,86.339996,67.441513,52000
2019-06-25,86.000000,86.000000,83.000000,84.790001,66.230766,566000
2019-06-26,83.500000,84.989998,82.019997,84.599998,66.082375,527000
2019-06-27,84.500000,88.000000,83.000000,85.949997,67.136887,1857000
2019-06-28,84.000000,90.000000,83.010002,87.160004,68.082039,2010500
2019-07-01,84.500000,86.480003,84.000000,86.160004,67.300919,450500
2019-07-02,85.000000,85.500000,84.550003,85.220001,66.566666,129500
2019-07-03,85.500000,85.900002,85.000000,85.419998,66.722893,140000
2019-07-05,84.000000,85.430000,84.000000,85.230003,66.574471,30000
2019-07-08,84.029999,84.059998,82.500000,82.949997,64.793541,559000
2019-07-09,83.489998,83.500000,82.400002,83.029999,64.856010,223500
2019-07-10,84.500000,86.989998,82.500000,82.769997,64.652924,848000
2019-07-11,82.989998,83.000000,81.699997,82.019997,64.067101,281500
2019-07-12,82.019997,83.000000,81.160004,82.519997,64.457642,376000
2019-07-15,81.010002,82.889999,81.010002,82.040001,64.082726,181500
2019-07-16,82.300003,83.690002,81.019997,82.610001,64.527954,452000
2019-07-17,84.190002,84.190002,81.559998,82.959999,64.801346,646500
2019-07-18,82.199997,82.959999,82.199997,82.550003,64.481087,254500
2019-07-19,83.949997,83.949997,81.099998,81.970001,64.028046,407000
2019-07-22,82.000000,83.000000,81.000000,82.110001,64.137390,92500
2019-07-23,82.000000,82.940002,81.489998,81.680000,63.801521,102000
2019-07-24,81.000000,81.900002,79.160004,80.809998,63.121941,395000
2019-07-25,81.489998,82.900002,80.000000,81.669998,63.793701,198000
2019-07-26,80.500000,82.400002,80.500000,81.559998,63.707779,130000
2019-07-29,81.489998,81.900002,80.199997,81.410004,63.590630,163000
2019-07-30,82.949997,82.949997,80.610001,81.680000,63.801521,93500
2019-07-31,81.000000,82.349998,80.800003,81.970001,64.028046,403500
2019-08-01,81.839996,82.000000,81.500000,81.889999,63.965565,56000
