Date,Open,High,Low,Close,Adj Close,Volume
2022-09-27,31.799999,32.599998,31.799999,32.200001,28.862116,2107992
2022-09-28,32.250000,34.400002,32.080002,33.709999,30.215588,8025587
2022-09-29,34.099998,34.150002,33.509998,33.880001,30.367968,3163945
2022-09-30,34.090000,34.150002,33.349998,33.619999,30.134916,2058770
2022-10-03,33.919998,34.000000,33.599998,33.880001,30.367968,1673699
2022-10-04,33.980000,34.790001,33.900002,34.259998,30.708572,3721890
2022-10-05,34.259998,34.750000,34.099998,34.400002,30.834064,3233523
2022-10-06,32.320000,32.400002,31.610001,31.969999,30.901722,3285238
2022-10-07,31.950001,32.000000,31.600000,31.709999,30.650410,872553
2022-10-10,32.000000,32.000000,31.750000,31.799999,30.737402,393271
2022-10-11,32.000000,32.000000,31.510000,31.629999,30.573082,769062
2022-10-12,31.610001,31.840000,31.500000,31.719999,30.660074,687409
2022-10-13,31.799999,32.450001,31.799999,32.250000,31.172365,1681436
2022-10-14,32.299999,32.439999,31.700001,31.780001,30.718071,566412
2022-10-17,31.840000,32.099998,31.600000,31.620001,30.563417,310117
2022-10-18,31.950001,33.990002,31.799999,33.810001,32.680241,8417065
2022-10-19,34.009998,34.590000,33.509998,33.820000,32.689903,3653210
2022-10-20,33.750000,34.700001,33.599998,34.459999,33.308517,2605761
2022-10-21,34.590000,34.750000,33.070000,34.270000,33.124866,1447922
2022-10-24,34.730000,35.000000,34.299999,34.560001,33.405178,908682
2022-10-25,34.500000,36.000000,34.410000,34.930000,33.762814,3886765
2022-10-26,34.900002,34.900002,33.900002,34.509998,33.356846,1806625
2022-10-27,34.590000,35.619999,34.209999,35.220001,34.043125,2134049
2022-10-28,35.400002,35.400002,34.470001,34.540001,33.385845,943127
2022-10-31,34.500000,34.689999,34.270000,34.369999,33.221523,284030
2022-11-01,34.299999,35.090000,34.009998,34.820000,33.656490,634099
2022-11-02,35.000000,37.299999,35.000000,36.570000,35.348011,5967280
2022-11-03,36.509998,37.830002,36.250000,37.049999,35.811974,3444032
2022-11-04,36.750000,38.349998,36.150002,37.209999,35.966625,3020514
2022-11-07,37.599998,38.509998,37.490002,38.020000,36.749561,2764857
2022-11-08,38.099998,38.150002,37.220001,37.349998,36.101948,849442
2022-11-09,37.349998,37.349998,37.349998,37.349998,36.101948,0
2022-11-10,37.849998,38.380001,37.599998,38.099998,36.826885,2146866
2022-11-11,38.119999,38.840000,37.820000,38.020000,36.749561,3304667
2022-11-14,37.830002,39.000000,37.709999,38.340000,37.058868,3550471
2022-11-15,38.480000,39.689999,38.259998,39.270000,37.957794,5344417
2022-11-16,39.599998,40.250000,39.209999,39.840000,38.508747,4511975
2022-11-17,39.980000,39.980000,38.669998,38.820000,37.522827,1806295
2022-11-18,38.349998,39.750000,38.110001,39.320000,38.006123,2512542
2022-11-21,39.220001,40.080002,38.599998,39.610001,38.286430,3023516
2022-11-22,39.509998,41.500000,39.400002,40.619999,39.262680,4848395
2022-11-23,40.810001,41.000000,39.209999,39.480000,38.160774,2144328
2022-11-25,39.349998,39.750000,38.799999,38.889999,37.590488,1344697
2022-11-28,38.330002,39.099998,37.599998,38.810001,37.513165,2305153
2022-11-29,38.799999,39.250000,38.250000,38.500000,37.213520,725270
2022-11-30,38.799999,39.200001,38.049999,38.220001,36.942879,423329
2022-12-01,38.250000,38.450001,38.099998,38.119999,36.846218,437946
2022-12-02,38.009998,38.110001,37.400002,37.840000,36.575577,695755
2022-12-05,37.549999,37.990002,36.669998,36.770000,35.541328,718912
2022-12-06,37.000000,37.189999,34.509998,35.540001,34.352432,3318082
2022-12-07,35.599998,38.200001,35.599998,38.000000,36.730228,7053037
2022-12-08,38.299999,39.180000,37.720001,38.000000,36.730228,5677252
2022-12-09,37.560001,38.240002,37.560001,37.830002,36.565910,526019
2022-12-12,37.869999,38.599998,37.509998,37.700001,36.440254,1123326
2022-12-13,37.700001,38.500000,37.500000,37.820000,36.556244,1282000
2022-12-14,37.529999,38.150002,37.509998,37.700001,36.440254,623895
2022-12-15,37.660000,37.700001,36.299999,36.540001,35.319016,1574895
2022-12-16,36.410000,38.700001,36.259998,38.119999,36.846218,2780330
2022-12-19,38.490002,38.490002,36.919998,37.060001,35.821640,973715
2022-12-20,37.049999,37.400002,34.799999,35.580002,34.391094,1718421
2022-12-21,35.619999,36.500000,35.270000,35.430000,34.246105,824591
2022-12-22,35.990002,36.750000,35.250000,35.900002,34.700401,1343415
2022-12-23,35.599998,36.560001,35.500000,36.310001,35.096703,1022339
2022-12-27,37.549999,37.700001,36.209999,36.500000,35.280354,3329543
2022-12-28,36.700001,36.700001,35.660000,36.209999,35.000042,2528874
2022-12-29,36.439999,36.900002,36.099998,36.680000,35.454338,1098120
2022-12-30,36.779999,38.099998,36.610001,37.549999,36.295265,2394758
2023-01-03,40.549999,43.380001,40.299999,41.580002,40.190605,14289433
2023-01-04,41.549999,42.250000,39.709999,40.439999,39.088696,8990126
2023-01-05,40.500000,41.450001,39.900002,40.790001,39.427002,5709578
2023-01-06,41.189999,41.900002,40.509998,41.509998,40.122940,3775325
2023-01-09,41.509998,43.000000,41.320000,42.070000,40.664230,6688864
2023-01-10,42.560001,42.950001,40.549999,40.740002,39.378674,6128620
2023-01-11,43.000000,43.150002,42.009998,42.419998,41.002533,8671337
2023-01-12,42.380001,42.380001,41.500000,41.599998,40.209934,2522921
2023-01-13,40.560001,41.450001,40.049999,40.259998,38.914711,2015279
2023-01-17,37.500000,38.099998,35.000000,35.330002,34.149448,9689650
2023-01-18,35.500000,37.139999,35.209999,36.720001,35.493000,4769822
2023-01-19,37.500000,39.270000,37.020000,38.400002,37.116863,9120911
2023-01-20,38.849998,38.849998,37.310001,37.549999,36.295265,2577027
2023-01-23,37.950001,38.419998,37.020000,38.000000,36.730228,2183575
2023-01-24,38.490002,39.490002,38.150002,38.980000,37.677483,5986445
2023-01-25,39.470001,41.790001,39.200001,41.500000,40.113277,12259637
2023-01-26,40.750000,42.349998,40.750000,41.919998,40.519241,12739076
2023-01-27,41.750000,41.900002,40.400002,41.000000,39.629986,2892772
2023-01-30,40.750000,41.500000,40.720001,40.860001,39.494663,2305812
2023-01-31,41.000000,41.990002,40.660000,41.750000,40.354923,3973183
2023-02-01,41.860001,42.299999,41.389999,41.520000,40.132610,1629933
2023-02-02,41.400002,41.470001,40.810001,41.270000,39.890961,1407274
2023-02-03,41.400002,41.400002,40.000000,40.439999,39.088696,961592
2023-02-06,41.490002,43.470001,41.000000,43.470001,42.017448,13436966
2023-02-07,44.000000,46.500000,43.299999,43.849998,42.384750,14255656
2023-02-08,43.500000,43.990002,41.830002,43.750000,42.288094,8311046
2023-02-09,44.049999,45.500000,43.810001,45.099998,43.592979,5907744
2023-02-10,44.299999,46.049999,43.209999,44.119999,42.645729,12880323
2023-02-13,44.299999,47.419998,44.200001,47.419998,45.835457,13668496
2023-02-14,48.250000,48.450001,43.869999,44.029999,42.558735,16099686
2023-02-15,43.900002,44.400002,43.119999,44.049999,42.578068,3506298
2023-02-16,44.689999,44.980000,42.810001,43.240002,41.795135,3395587
2023-02-17,42.750000,43.700001,42.439999,43.410000,41.959454,2026729
2023-02-21,42.250000,42.250000,41.110001,41.330002,39.948959,2501107
2023-02-22,41.549999,42.320000,41.110001,42.139999,40.731892,4947007
2023-02-23,42.139999,42.450001,41.299999,41.950001,40.548241,2545251
2023-02-24,41.939999,42.150002,40.810001,41.040001,39.668648,1512220
2023-02-27,41.090000,41.709999,40.419998,40.790001,39.427002,2731278
2023-02-28,40.750000,40.799999,39.500000,39.590000,38.267101,1364361
2023-03-01,39.299999,39.740002,37.830002,39.200001,37.890133,3781134
2023-03-02,39.250000,40.099998,38.900002,39.029999,37.725811,2134979
2023-03-03,38.990002,41.900002,38.619999,41.090000,39.716976,5564251
2023-03-06,41.490002,42.259998,40.799999,40.980000,39.610653,4302365
2023-03-07,41.020000,41.220001,40.400002,40.599998,39.243347,1041068
2023-03-08,40.549999,41.230000,40.400002,40.630001,39.272350,1631537
2023-03-09,40.959999,42.349998,40.599998,42.009998,40.606232,4773485
2023-03-10,42.400002,42.889999,41.660000,41.880001,40.480579,4348744
2023-03-13,42.500000,43.700001,42.299999,42.950001,41.514824,6170839
2023-03-14,42.889999,42.900002,42.099998,42.220001,40.809219,2496924
2023-03-15,42.119999,42.650002,41.610001,42.090000,40.683563,1461745
2023-03-16,42.389999,42.549999,41.610001,41.799999,40.403252,1184664
2023-03-17,41.950001,43.240002,41.270000,42.450001,41.031532,4416639
2023-03-20,42.389999,42.490002,41.099998,41.209999,39.832966,1601933
2023-03-21,41.200001,42.369999,41.000000,41.720001,40.325928,2943543
2023-03-22,41.849998,41.849998,40.599998,40.720001,39.359341,1341035
2023-03-23,null,null,null,null,null,null
2023-03-24,40.310001,40.610001,39.360001,39.410000,38.093113,721457
2023-03-27,39.410000,39.599998,39.000000,39.439999,38.122108,617621
2023-03-28,39.900002,39.900002,39.299999,39.439999,38.122108,364956
2023-03-29,39.790001,39.790001,38.820000,39.119999,37.812805,819125
2023-03-30,39.250000,39.590000,38.900002,39.090000,37.783806,418330
2023-03-31,39.430000,39.430000,38.700001,39.090000,37.783806,637912
2023-04-03,38.759998,39.380001,38.520000,38.639999,37.348843,884217
2023-04-04,38.980000,38.980000,38.169998,38.779999,37.484165,568692
2023-04-05,39.250000,39.799999,39.000000,39.119999,37.812805,777855
2023-04-06,39.480000,41.490002,39.470001,41.189999,39.813633,2740984
2023-04-10,40.740002,40.740002,40.009998,40.090000,38.750393,452772
2023-04-11,40.349998,40.349998,39.700001,39.930000,38.595737,287091
2023-04-12,40.000000,41.000000,39.770000,40.709999,39.349674,1554628
2023-04-13,41.299999,41.480000,40.509998,41.259998,39.881294,1846172
2023-04-14,null,null,null,null,null,null
2023-04-17,41.439999,41.549999,40.900002,40.980000,39.610653,634757
2023-04-18,40.990002,41.150002,40.619999,40.830002,39.465668,370719
2023-04-19,40.880001,41.299999,40.759998,40.790001,39.427002,971707
2023-04-20,40.950001,41.209999,40.500000,40.799999,39.436665,1956057
2023-04-21,null,null,null,null,null,null
2023-04-24,null,null,null,null,null,null
2023-04-25,40.799999,40.799999,40.799999,40.799999,39.436665,0
2023-04-26,41.169998,42.000000,40.900002,41.400002,40.016621,3494022
2023-04-27,41.799999,41.930000,41.230000,41.279999,39.900627,1081856
2023-04-28,41.310001,41.310001,40.500000,40.720001,39.359341,1576752
2023-05-01,null,null,null,null,null,null
2023-05-02,41.090000,41.090000,39.900002,40.150002,38.808388,1409649
2023-05-03,40.200001,41.799999,39.970001,41.230000,39.852299,9409602
2023-05-04,41.299999,42.200001,40.700001,40.910000,39.542992,3338851
2023-05-05,41.099998,43.900002,40.720001,43.419998,41.969116,13671107
2023-05-08,43.520000,43.750000,42.060001,42.250000,40.838215,4065183
2023-05-09,42.009998,43.020000,41.299999,42.240002,40.828552,6437322
2023-05-10,42.090000,42.750000,41.799999,41.939999,40.538574,3210410
2023-05-11,42.000000,42.590000,41.610001,41.880001,40.480579,2408544
2023-05-12,42.250000,43.950001,41.900002,42.119999,40.712559,4164051
2023-05-15,41.110001,42.590000,41.110001,42.470001,41.050865,1512117
2023-05-16,42.790001,42.930000,42.279999,42.389999,40.973537,2205335
2023-05-17,42.500000,42.889999,41.860001,41.950001,40.548241,1131035
2023-05-18,42.250000,42.500000,41.700001,41.849998,40.451580,953888
2023-05-19,41.990002,42.980000,41.959999,42.139999,40.731892,2368215
2023-05-22,42.480000,42.480000,41.349998,41.560001,40.171272,1191602
2023-05-23,41.250000,41.599998,41.000000,41.160000,39.784637,543432
2023-05-24,41.389999,42.000000,40.970001,41.099998,39.726643,1036961
2023-05-25,41.130001,41.700001,40.910000,41.250000,39.871632,850656
2023-05-26,41.099998,41.650002,40.599998,40.849998,39.484997,2179113
2023-05-30,41.189999,41.750000,41.000000,41.169998,39.794300,1600905
2023-05-31,41.250000,41.980000,40.709999,40.790001,39.427002,3202556
2023-06-01,41.200001,41.250000,40.599998,40.709999,39.349674,571679
2023-06-02,40.980000,40.980000,40.599998,40.689999,39.330341,174875
2023-06-05,41.869999,43.619999,41.700001,43.380001,41.930458,9750118
2023-06-06,43.500000,43.599998,42.500000,42.619999,41.195850,4104918
2023-06-07,42.919998,42.990002,42.150002,42.720001,41.292511,2109473
2023-06-08,42.500000,43.200001,42.279999,42.439999,41.021866,1288431
2023-06-09,42.439999,43.689999,42.250000,42.970001,41.534157,4738000
2023-06-12,42.990002,43.099998,42.320000,42.450001,41.031532,1709545
2023-06-13,42.490002,42.700001,42.000000,42.119999,40.712559,1049242
2023-06-14,42.450001,42.500000,41.900002,42.090000,40.683563,448747
2023-06-15,41.750000,42.240002,41.160000,41.240002,39.861965,1000566
2023-06-16,41.500000,42.080002,41.150002,41.889999,40.490246,1096007
2023-06-20,42.799999,43.279999,42.500000,43.150002,41.708145,5636677
2023-06-21,43.500000,43.590000,42.400002,42.490002,41.070198,1611932
2023-06-22,42.500000,42.750000,41.900002,42.369999,40.954205,1469743
2023-06-23,42.259998,42.799999,42.099998,42.630001,41.205521,1577476
2023-06-26,42.900002,43.700001,39.700001,40.540001,39.185356,12503829
2023-06-27,39.900002,39.980000,39.180000,39.369999,38.054451,5758328
2023-06-28,39.369999,39.369999,39.369999,39.369999,38.054451,0
2023-06-29,39.369999,39.369999,39.369999,39.369999,38.054451,0
2023-06-30,null,null,null,null,null,null
2023-07-03,42.320000,42.320000,41.330002,42.320000,40.905876,5392454
2023-07-05,42.349998,44.799999,42.349998,43.139999,41.698475,9645717
2023-07-06,43.200001,43.900002,42.990002,43.759998,42.297756,4839043
2023-07-07,44.009998,44.099998,42.900002,43.349998,41.901459,2121954
2023-07-10,43.750000,44.990002,43.209999,44.720001,43.225681,6821341
2023-07-11,44.810001,45.520000,44.259998,44.610001,43.119358,5301201
2023-07-12,45.070000,45.070000,44.099998,44.270000,42.790718,3089928
2023-07-13,44.650002,44.950001,43.650002,43.860001,42.394417,5695850
2023-07-14,43.340000,44.200001,43.340000,43.639999,42.181767,1545792
2023-07-17,44.110001,44.900002,43.930000,44.730000,43.235344,5437175
2023-07-18,44.950001,44.980000,43.990002,44.220001,42.742390,2902862
2023-07-19,44.299999,44.700001,43.700001,43.959999,42.491074,4222745
2023-07-20,44.250000,44.900002,44.000000,44.599998,43.109688,3722419
2023-07-21,44.430000,45.389999,44.430000,44.889999,43.389999,4740283
2023-07-24,44.000000,44.750000,43.200001,44.330002,44.330002,5364269
2023-07-25,44.200001,44.779999,43.820000,44.189999,44.189999,2544211
2023-07-26,44.330002,44.660000,43.889999,44.150002,44.150002,1753677
2023-07-27,null,null,null,null,null,null
2023-07-28,null,null,null,null,null,null
2023-07-31,46.470001,48.090000,45.950001,47.389999,47.389999,11641936
2023-08-01,48.000000,48.250000,46.500000,46.619999,46.619999,3810477
2023-08-02,46.880001,48.180000,46.299999,47.380001,47.380001,6558736
