Date,Open,High,Low,Close,Adj Close,Volume
2018-02-16,1155.546631,1155.555542,1142.666626,1148.880005,906.912109,5872
2018-02-20,1137.777832,1145.768921,1128.888916,1131.742188,893.383850,12307
2018-02-21,1155.537720,1160.000000,1135.111084,1148.204468,906.379089,25380
2018-02-22,1148.204468,1196.444458,1138.666626,1188.231079,937.975525,140625
2018-02-23,1199.111084,1199.111084,1173.333374,1177.520020,929.520386,58005
2018-02-26,1179.564453,1200.000000,1175.111084,1187.715576,937.568726,42165
2018-02-27,1194.640015,1211.546631,1186.666626,1200.337769,947.532349,64305
2018-02-28,1202.666626,1226.622192,1202.666626,1222.400024,964.947876,72945
2018-03-01,1219.564453,1240.880005,1217.777832,1236.151123,975.802856,74002
2018-03-02,1244.444458,1249.777832,1226.666626,1231.004395,971.740295,41647
2018-03-05,1233.777832,1233.777832,1201.777832,1217.368896,960.976501,19192
2018-03-06,1218.222168,1226.666626,1208.888916,1214.746704,958.906555,11452
2018-03-07,1210.666626,1234.666626,1210.666626,1222.817749,965.277710,29227
2018-03-08,1218.666626,1235.555542,1217.777832,1222.293335,964.863892,29542
2018-03-09,1217.786621,1235.555542,1217.786621,1231.333374,971.999878,20160
2018-03-12,1233.768921,1249.768921,1226.666626,1235.804443,975.529419,50940
2018-03-13,1177.777832,1190.222168,1164.444458,1168.657837,938.305237,29857
2018-03-14,1177.768921,1177.768921,1137.777832,1154.631104,927.043335,25627
2018-03-15,1160.000000,1160.888916,1151.111084,1153.591064,926.208252,5580
2018-03-16,1156.444458,1156.444458,1102.222168,1115.013306,895.234436,29857
2018-03-19,1117.333374,1151.111084,1111.111084,1140.782227,915.924072,14512
2018-03-20,1147.555542,1160.000000,1128.977783,1134.239990,910.671448,22455
2018-03-21,1130.711060,1155.368896,1130.711060,1147.235596,921.105591,23580
2018-03-22,1153.768921,1153.768921,1139.733276,1144.000000,918.507751,4680
2018-03-23,1144.000000,1144.000000,1144.000000,1144.000000,918.507751,0
2018-03-26,1143.111084,1146.666626,1137.777832,1138.737793,914.282593,12622
2018-03-27,1143.111084,1150.044434,1127.111084,1129.084473,906.531982,12892
2018-03-28,1136.000000,1136.000000,1119.111084,1120.986694,900.030396,10822
2018-03-29,1111.199951,1137.688843,1111.199951,1132.986694,909.665100,23805
2018-04-02,1137.777832,1173.333374,1137.777832,1165.422241,935.707397,41220
2018-04-03,1173.333374,1223.688843,1173.333374,1223.688843,982.489197,121455
2018-04-04,1244.444458,1271.111084,1217.866699,1224.560059,983.188477,83092
2018-04-05,1223.111084,1233.777832,1217.777832,1219.777832,979.348999,36472
2018-04-06,1240.000000,1240.000000,1205.422241,1211.653320,972.825989,16807
2018-04-09,1206.222168,1222.222168,1191.111084,1196.560059,960.707520,28575
2018-04-10,1200.000000,1208.888916,1191.111084,1192.462280,957.417725,31725
2018-04-11,1203.546631,1203.546631,1191.022217,1192.319946,957.303284,11452
2018-04-12,1202.577759,1202.666626,1173.333374,1174.906616,943.322327,21172
2018-04-13,1193.688843,1193.688843,1173.333374,1174.195557,942.751465,5715
2018-04-16,1182.222168,1182.222168,1164.444458,1165.644409,935.885681,4657
2018-04-17,1157.333374,1192.888916,1157.333374,1185.244385,951.622498,14265
2018-04-18,1187.466675,1195.920044,1180.444458,1183.537720,950.252136,22275
2018-04-19,1191.022217,1211.555542,1191.022217,1197.715576,961.635315,280867
2018-04-20,1200.000000,1213.324463,1182.275513,1194.693359,959.208862,329602
2018-04-23,1183.111084,1195.555542,1183.111084,1185.751099,952.029297,9990
2018-04-24,1186.666626,1196.266724,1176.888916,1189.208862,954.805237,22387
2018-04-25,1189.333374,1196.444458,1187.555542,1189.662231,955.169312,19822
2018-04-26,1189.324463,1189.324463,1132.444458,1157.937744,929.698120,75285
2018-04-27,1159.111084,1179.555542,1159.111084,1168.266724,937.991333,37822
2018-04-30,1167.111084,1180.444458,1151.111084,1166.817749,936.827820,34717
2018-05-01,1166.817749,1166.817749,1166.817749,1166.817749,936.827820,0
2018-05-02,1176.000000,1183.911133,1161.777832,1168.293335,938.012512,38587
2018-05-03,1170.666626,1177.777832,1147.555542,1169.760010,939.190125,65092
2018-05-04,1175.111084,1195.555542,1164.444458,1167.395508,937.291626,64530
2018-05-07,1177.688843,1181.333374,1155.564453,1157.217773,929.120056,21577
2018-05-08,1158.880005,1158.880005,1128.888916,1134.142212,910.592957,45427
2018-05-09,1151.102173,1151.102173,1125.448853,1136.844482,912.762512,10035
2018-05-10,1129.777832,1150.222168,1120.000000,1136.133301,912.191406,6750
2018-05-11,1139.555542,1147.546631,1124.444458,1128.177734,905.804138,27360
2018-05-14,1133.235596,1133.235596,1075.555542,1081.626709,868.428711,68602
2018-05-15,1084.444458,1101.324463,1066.577759,1085.342163,871.411743,101790
2018-05-16,1085.342163,1088.888916,1070.222168,1085.342163,871.411743,18787
2018-05-17,1092.435547,1092.444458,1075.111084,1087.342163,873.017517,61087
2018-05-18,1084.533325,1084.533325,1066.666626,1078.062256,865.566833,88785
2018-05-21,1084.444458,1085.333374,1075.555542,1079.866699,867.015503,15255
2018-05-22,1077.439941,1101.466675,1077.333374,1091.644409,876.471741,58410
2018-05-23,1097.777832,1112.888916,1084.444458,1092.844482,877.435364,37687
2018-05-24,1093.333374,1100.000000,1084.533325,1089.671143,874.887512,35212
2018-05-25,1097.777832,1097.777832,1074.657837,1076.800049,864.553162,14040
2018-05-29,1091.555542,1101.333374,1067.697754,1088.826660,874.209412,60390
2018-05-30,1097.671143,1099.466675,1075.555542,1082.400024,869.049316,61087
2018-05-31,1088.888916,1115.555542,1075.653320,1091.831055,876.621521,130635
2018-06-01,1088.888916,1097.635498,1082.666626,1084.666626,870.869385,12915
2018-06-04,1084.444458,1096.888916,1079.991089,1084.764404,870.947876,18922
2018-06-05,1087.111084,1102.222168,1084.444458,1090.444458,875.508362,20677
2018-06-06,1097.777832,1099.555542,1084.444458,1087.946655,873.502808,87210
2018-06-07,1091.555542,1092.435547,1080.000000,1085.066650,871.190491,21982
2018-06-08,1085.066650,1085.066650,1085.066650,1085.066650,871.190491,0
2018-06-11,1084.453369,1089.777832,1081.333374,1088.702271,874.109558,9157
2018-06-12,1082.675537,1096.800049,1075.555542,1079.217773,866.494507,18607
2018-06-13,1083.546631,1090.888916,1080.888916,1087.155518,872.867615,7740
2018-06-14,1085.342163,1096.888916,1084.444458,1091.848877,876.635986,19012
2018-06-15,1091.848877,1091.848877,1091.848877,1091.848877,876.635986,0
2018-06-18,null,null,null,null,null,null
2018-06-19,1094.222168,1098.488892,1089.795532,1092.355591,877.042664,6255
2018-06-20,1087.022217,1093.324463,1068.444458,1071.831055,860.563721,27405
2018-06-21,1066.755615,1070.933350,1044.444458,1054.711060,846.818237,161730
2018-06-22,1010.666687,1057.777832,1010.666687,1025.546631,823.402405,12667
2018-06-25,1022.222229,1023.111084,1004.444458,1013.795532,813.967590,7492
2018-06-26,1013.342224,1035.555542,1013.333313,1021.475525,820.133789,79110
2018-06-27,1024.000000,1048.008911,1024.000000,1045.457764,839.388855,44302
2018-06-28,1036.488892,1072.888916,1036.488892,1054.328857,846.511414,29385
2018-06-29,1065.777832,1075.555542,1044.444458,1056.053345,847.895996,11857
2018-07-02,1057.777832,1057.786621,1022.222229,1025.955566,823.730713,9292
2018-07-03,1031.111084,1031.111084,1000.000000,1013.466675,813.703552,45247
2018-07-05,1003.546692,1008.000000,984.000000,987.528870,792.878296,10890
2018-07-06,987.555542,993.777771,976.888916,983.226685,789.424194,42592
2018-07-09,984.799988,984.799988,950.231140,954.524414,766.379272,36540
2018-07-10,939.555542,946.666687,928.888916,932.497803,748.694336,55822
2018-07-11,942.133362,951.111084,938.666687,946.044434,759.570862,26707
2018-07-12,937.777771,946.666687,932.444458,940.995544,755.517151,70515
2018-07-13,942.222229,950.222229,929.786682,933.706665,749.665039,95377
2018-07-16,933.777771,951.111084,924.444458,925.671082,743.213257,94275
2018-07-17,933.333313,938.666687,928.000000,933.137756,749.208191,40657
2018-07-18,939.457764,955.555542,939.457764,952.044434,764.388184,50805
2018-07-19,957.777771,987.555542,946.666687,968.622192,777.698303,33615
2018-07-20,971.555542,977.777771,958.222229,976.417786,783.957336,31747
2018-07-23,963.555542,973.377747,960.000000,960.337769,771.046814,89235
2018-07-24,975.911133,1000.008911,972.444458,988.844421,793.934509,19125
2018-07-25,988.844421,988.844421,988.844421,988.844421,793.934509,0
2018-07-26,1013.333313,1023.111084,998.222229,1021.742249,820.347900,54922
2018-07-27,1022.222229,1030.222168,1009.786682,1019.164429,818.278259,98910
2018-07-30,1024.888916,1066.666626,1024.888916,1064.222168,854.454651,68850
2018-07-31,1056.000000,1058.222168,1044.444458,1049.102173,842.315002,230400
2018-08-01,1048.897827,1052.444458,1040.000000,1041.359985,836.098816,19147
2018-08-02,1073.777832,1073.777832,1047.111084,1053.546631,845.883484,14580
2018-08-03,1048.897827,1062.222168,1044.444458,1048.444458,841.786804,140850
2018-08-06,1051.564453,1088.888916,1051.555542,1066.977783,856.667053,33705
2018-08-07,1075.555542,1080.000000,1064.888916,1067.795532,857.323669,41670
2018-08-08,1058.666626,1088.000000,1058.666626,1076.888916,864.624756,7717
2018-08-09,1079.555542,1084.444458,1057.777832,1061.804443,852.513428,99585
2018-08-10,1066.666626,1080.000000,1062.222168,1069.306641,858.537048,294750
2018-08-13,1053.333374,1080.000000,1053.333374,1065.057739,855.125427,4567
2018-08-14,1065.057739,1065.057739,1065.057739,1065.057739,855.125427,0
2018-08-15,1074.444458,1075.377808,1058.666626,1066.382202,856.188904,76590
2018-08-16,1066.666626,1068.435547,1045.333374,1059.146606,850.379700,37755
2018-08-17,1057.777832,1068.444458,1053.333374,1063.982178,854.261963,54877
2018-08-20,1063.111084,1066.666626,1057.786621,1064.151123,854.397644,6840
2018-08-21,1064.151123,1064.151123,1064.151123,1064.151123,854.397644,0
2018-08-22,1064.151123,1064.151123,1064.151123,1064.151123,854.397644,0
2018-08-23,1064.151123,1064.151123,1064.151123,1064.151123,854.397644,0
2018-08-24,1064.142212,1088.862183,1064.142212,1085.617798,871.633118,4635
2018-08-27,1077.351074,1112.444458,1077.342163,1094.479980,878.748474,14467
2018-08-28,1103.111084,1109.333374,1088.888916,1092.631104,877.263977,8302
2018-08-29,1097.777832,1110.222168,1097.599976,1107.262207,889.011108,12757
2018-08-30,1108.222168,1120.000000,1093.333374,1102.284424,885.014465,24322
2018-08-31,1115.564453,1133.333374,1106.666626,1115.013306,895.234436,24502
2018-09-04,1093.244385,1102.222168,1035.484497,1068.657837,858.016113,22252
2018-09-05,1068.622192,1080.000000,1048.888916,1061.786621,852.499207,12060
2018-09-06,1071.102173,1075.555542,1048.888916,1053.102173,845.526428,6682
2018-09-07,1070.222168,1073.786621,1049.777832,1061.973389,852.649231,8370
2018-09-10,1062.222168,1071.102173,1047.119995,1065.893311,855.796448,3690
2018-09-11,1066.577759,1068.444458,1048.888916,1055.733276,847.638977,84262
2018-09-12,1065.760010,1065.777832,1004.453308,1006.577759,808.172424,25830
2018-09-13,1000.008911,1019.973328,1000.008911,1009.875549,810.820313,12712
2018-09-14,1013.324463,1031.111084,1008.888916,1013.386658,813.639343,10350
2018-09-17,1008.888916,1031.111084,977.777771,1008.995544,810.113586,18652
2018-09-18,1010.648865,1030.222168,1004.444458,1023.119995,821.454102,14737
2018-09-19,1022.222229,1022.222229,995.555542,1005.795532,807.544495,116302
2018-09-20,1005.795532,1005.795532,1005.795532,1005.795532,807.544495,0
2018-09-21,1005.795532,1005.795532,1005.795532,1005.795532,807.544495,0
2018-09-24,1022.222229,1022.222229,960.888916,966.853333,776.278137,14670
2018-09-25,982.213318,982.222229,933.342224,944.320007,758.186340,13657
2018-09-26,933.333313,949.208862,924.444458,930.995544,747.488159,8167
2018-09-27,932.888916,951.111084,924.444458,940.488892,755.110352,10732
2018-09-28,928.977783,937.768860,894.222229,901.466675,723.779785,22635
2018-10-01,906.648865,924.444458,888.888916,901.440002,723.758301,9157
2018-10-02,903.128906,924.435547,872.000000,893.813354,717.635010,34402
2018-10-03,893.777771,910.213318,875.555542,889.857788,714.459106,15862
2018-10-04,893.333313,896.000000,882.755554,887.724426,712.746216,131760
2018-10-05,893.333313,893.333313,853.333313,879.191101,705.894958,42592
2018-10-08,885.333313,885.333313,835.235535,842.977783,676.819458,19080
2018-10-09,844.435547,885.119995,835.555542,862.604431,692.577576,121725
2018-10-10,850.231140,866.666687,844.888916,854.666687,686.204407,24322
2018-10-11,853.422241,888.888916,812.000000,849.351135,681.936646,70132
2018-10-12,866.666687,879.102234,841.777771,864.719971,694.276062,31027
2018-10-15,853.333313,862.222229,838.222229,843.635559,677.347656,32242
2018-10-16,840.133362,867.546692,822.222229,826.871094,663.887512,62865
2018-10-17,826.666687,867.555542,826.666687,853.111084,684.955444,66307
2018-10-18,853.333313,879.991089,842.666687,865.493347,694.897095,36067
2018-10-19,871.111084,893.333313,864.000000,887.911133,712.896057,26707
2018-10-22,822.266663,852.444458,822.266663,840.631104,691.112671,22230
2018-10-23,835.555542,844.444458,828.488892,830.293335,682.613647,13297
2018-10-24,839.111084,871.804443,839.111084,871.804443,716.741394,76747
2018-10-25,902.213318,915.386658,872.000000,915.386658,752.571960,105030
2018-10-26,928.000000,960.888916,876.648865,913.075562,750.671936,131242
2018-10-29,914.648865,933.333313,884.444458,907.715576,746.265198,78637
2018-10-30,911.013306,911.022217,884.453308,888.328918,730.326782,27067
2018-10-31,881.777771,906.657776,871.111084,884.666687,727.315979,71032
2018-11-01,881.777771,897.777771,876.462219,893.386658,734.485046,29250
2018-11-02,888.888916,915.555542,888.888916,894.053345,735.032959,22995
2018-11-05,889.786682,924.444458,880.000000,905.777771,744.672119,75465
2018-11-06,897.777771,902.222229,889.777771,893.039978,734.199951,79560
2018-11-07,897.777771,906.666687,891.555542,895.884460,736.538391,53055
2018-11-08,897.760010,897.786682,888.888916,896.693359,737.203491,9000
2018-11-09,896.871094,897.777771,891.555542,895.688904,736.377686,19845
2018-11-12,889.777771,915.537781,884.444458,885.946655,728.368225,9720
2018-11-13,880.888916,897.777771,880.000000,888.346680,730.341370,18607
2018-11-14,880.888916,893.333313,880.888916,888.417786,730.399780,18225
2018-11-15,888.888916,896.888916,886.275574,887.351135,729.522888,9067
2018-11-16,880.977783,888.888916,879.911133,880.435547,723.837341,37192
2018-11-19,880.888916,884.444458,879.111084,882.346680,725.408447,25177
2018-11-20,880.017761,885.777771,880.017761,882.373352,725.430481,12420
2018-11-21,882.373352,882.373352,882.373352,882.373352,725.430481,0
2018-11-23,884.453308,888.888916,878.222229,884.880005,727.491333,18652
2018-11-26,880.906677,887.902222,875.555542,881.520020,724.729065,11407
2018-11-27,880.266663,886.666687,872.888916,884.577759,727.242859,2520
2018-11-28,880.888916,881.777771,871.111084,877.635559,721.535461,21060
2018-11-29,874.666687,885.333313,873.777771,879.626648,723.172302,16560
2018-11-30,876.444458,880.000000,866.666687,875.440002,719.730347,31702
2018-12-03,866.675537,866.755554,836.462219,850.666687,699.363281,13095
2018-12-04,871.111084,871.111084,833.777771,844.524414,694.313599,277965
2018-12-06,844.444458,853.333313,810.648865,810.648865,666.463196,80640
2018-12-07,821.333313,822.222229,782.222229,804.364441,661.296631,37665
2018-12-10,815.191101,822.222229,808.897766,817.404419,672.017273,11520
2018-12-11,819.564453,824.000000,807.555542,816.453308,671.235291,6412
2018-12-12,800.097778,808.000000,775.635559,779.102234,640.527649,52897
2018-12-13,773.333313,777.777771,755.555542,765.840027,629.624329,31410
2018-12-14,767.111084,791.111084,755.555542,781.306641,642.339966,17842
2018-12-17,776.000000,782.222229,764.444458,779.448914,640.812622,3510
2018-12-18,768.888916,784.888916,755.555542,775.413330,637.494934,115357
2018-12-19,780.444458,782.222229,773.333313,779.271118,640.666504,2137
2018-12-20,786.657776,817.777771,773.333313,805.333313,662.093201,13005
2018-12-21,808.888916,813.333313,782.222229,794.773315,653.411438,43560
2018-12-24,808.888916,822.222229,783.200012,819.048889,673.369202,13207
2018-12-26,814.222229,814.222229,783.244446,799.404419,657.218872,17055
2018-12-27,792.000000,799.111084,791.111084,798.239990,656.261536,6750
2018-12-28,777.777771,799.022217,768.888916,775.635559,637.677551,32062
2018-12-31,773.333313,775.111084,736.862244,739.546692,608.007568,68580
2019-01-02,724.444458,724.444458,692.853333,693.342224,570.021301,58500
2019-01-03,688.888916,696.000000,672.888916,690.355530,567.565796,8887
2019-01-04,680.888916,706.551086,680.888916,700.400024,575.823730,11193
2019-01-07,696.044434,716.444458,696.008911,713.768860,586.814758,12318
2019-01-08,711.111084,735.182251,702.222229,710.159973,583.847778,123131
2019-01-09,711.102234,720.000000,690.666687,699.848877,575.370728,82518
2019-01-10,700.435547,734.835571,693.333313,713.502197,586.595520,174656
2019-01-11,702.222229,749.173340,680.897766,706.746643,581.041504,341493
2019-01-14,692.426636,704.888916,684.444458,688.755554,566.250427,126900
2019-01-15,690.666687,690.666687,675.555542,678.977783,558.211792,67500
2019-01-16,681.511108,690.666687,675.555542,675.937805,555.712585,169931
2019-01-17,680.888916,681.768860,672.888916,676.808899,556.428650,55856
2019-01-18,675.555542,684.355530,645.786682,668.222229,549.369324,45225
2019-01-22,680.000000,688.888916,678.222229,684.248901,562.545349,18506
2019-01-23,676.444458,707.555542,676.444458,702.622192,577.650696,27562
2019-01-24,735.111084,735.111084,717.333313,723.155579,594.531921,51468
2019-01-25,733.342224,744.880005,722.000000,738.426636,607.086731,29700
2019-01-28,737.777771,750.222229,735.111084,744.017761,611.683411,22331
2019-01-29,735.119995,761.777771,735.119995,757.795532,623.010803,69581
2019-01-30,764.444458,775.111084,764.257751,771.102234,633.950623,42412
2019-01-31,768.000000,791.111084,768.000000,786.853333,646.900146,28068
2019-02-01,785.777771,803.555542,774.400024,797.919983,655.998413,50118
2019-02-04,802.622192,835.555542,802.622192,821.431091,675.327698,86456
2019-02-05,821.431091,821.431091,821.431091,821.431091,675.327698,0
2019-02-06,826.568909,831.111084,809.111084,816.115540,670.957642,29981
2019-02-07,817.768860,821.155579,809.866638,815.377747,670.351196,15693
2019-02-08,815.111084,817.777771,797.333313,807.840027,664.153992,23850
2019-02-11,807.111084,809.333313,792.888916,802.088867,659.425781,12037
2019-02-12,800.000000,800.000000,766.222229,782.115540,643.005066,46350
2019-02-13,780.444458,796.444458,755.555542,773.351135,635.799438,20868
2019-02-14,773.315552,777.777771,743.111084,763.164429,627.424622,37687
2019-02-15,763.644470,770.222229,756.444458,760.151123,624.947205,16762
2019-02-19,755.955566,760.888916,755.555542,758.151123,623.303040,11812
2019-02-20,755.564453,755.742249,751.111084,755.075562,620.774475,15131
2019-02-21,757.333313,759.991089,742.231140,749.973328,616.579773,59343
2019-02-22,751.119995,764.444458,747.555542,755.555542,621.169006,22218
2019-02-25,756.444458,756.444458,744.000000,747.431091,614.489624,62437
2019-02-26,737.777771,754.666687,721.111084,733.422241,602.972473,63337
2019-02-27,711.155579,751.066650,697.777771,744.942200,612.443542,28350
2019-02-28,726.088867,740.186646,711.119995,734.924438,617.120850,60975
2019-03-01,746.657776,746.666687,730.000000,734.888916,617.091064,15918
2019-03-04,715.777771,736.000000,715.777771,730.133362,613.097778,10968
2019-03-05,724.444458,730.666687,714.666687,721.377747,605.745544,17212
2019-03-06,730.622192,730.622192,712.000000,716.168884,601.371643,24693
2019-03-07,716.666687,727.111084,704.000000,723.013306,607.118896,21825
2019-03-08,715.555542,725.333313,711.111084,720.995544,605.424683,10462
2019-03-11,720.000000,726.844421,711.119995,723.857788,607.828064,6243
2019-03-12,727.973328,744.000000,717.333313,728.737793,611.925842,35437
2019-03-13,732.444458,733.324463,725.333313,731.253357,614.038208,6862
2019-03-14,726.231140,734.222229,724.444458,732.062195,614.717407,6300
2019-03-15,726.053345,731.555542,720.000000,723.564453,607.581787,19856
2019-03-18,724.444458,726.222229,720.000000,725.182251,608.940308,14062
2019-03-19,725.333313,737.768860,724.444458,731.688904,614.403870,39543
2019-03-20,728.888916,737.768860,726.222229,732.071106,614.724854,36956
2019-03-21,734.666687,737.777771,731.111084,733.991089,616.337097,27900
2019-03-22,736.008911,742.222229,734.222229,738.702209,620.293091,15806
2019-03-25,730.222229,742.222229,730.222229,739.004456,620.546814,6018
2019-03-26,717.671082,754.488892,717.671082,749.875549,629.675354,43987
2019-03-27,760.000000,782.222229,751.200012,766.871094,643.946716,42412
2019-03-28,760.000000,799.111084,756.533325,783.351135,657.785034,48600
2019-03-29,790.924438,808.888916,782.222229,795.599976,668.070435,51356
2019-04-01,774.222229,797.333313,774.222229,786.746643,660.636353,24637
2019-04-02,783.111084,789.333313,774.222229,780.880005,655.710083,11362
2019-04-03,785.262207,785.262207,772.444458,776.453308,651.993042,8043
2019-04-04,774.222229,782.222229,769.777771,779.431091,654.493286,15075
2019-04-05,782.222229,784.862244,775.111084,782.115540,656.747559,14906
2019-04-08,780.000000,791.022217,778.799988,783.902222,658.247681,25931
2019-04-09,782.222229,790.888916,776.044434,785.102234,659.255493,31050
2019-04-10,782.222229,788.444458,777.822205,784.239990,658.531433,34650
2019-04-11,782.222229,786.648865,775.200012,784.791138,658.994263,16312
2019-04-12,755.599976,791.111084,755.599976,787.057800,660.897583,40893
2019-04-15,787.555542,799.493347,783.111084,794.266663,666.950928,56025
2019-04-16,791.111084,800.000000,786.666687,795.848877,668.279419,9450
2019-04-17,795.546692,797.324463,784.017761,795.093323,667.645020,10293
2019-04-18,791.102234,793.777771,787.555542,792.960022,665.853699,5062
2019-04-22,786.808899,797.333313,786.808899,794.933350,667.510742,4725
2019-04-23,795.546692,795.555542,788.444458,794.675537,667.294312,8156
2019-04-24,789.386658,794.666687,786.666687,791.466675,664.599731,8887
2019-04-25,793.777771,794.222229,782.222229,785.066650,659.225586,86456
2019-04-26,788.195557,824.000000,776.177795,801.875549,673.340149,17437
2019-04-29,792.000000,808.888916,789.333313,802.622192,673.966980,56700
2019-04-30,801.688904,831.555542,791.119995,807.760010,678.281372,61087
2019-05-01,807.760010,807.760010,807.760010,807.760010,678.281372,0
2019-05-02,807.111084,815.911133,791.555542,800.151123,671.892029,4837
2019-05-03,800.151123,800.151123,800.151123,800.151123,671.892029,0
2019-05-06,791.093323,791.093323,755.555542,787.946655,661.643921,39487
2019-05-07,764.453308,790.222229,764.453308,788.880005,662.427734,31893
2019-05-08,769.155579,784.000000,760.000000,782.559998,657.120728,43087
2019-05-09,772.426636,777.688904,760.000000,760.053345,638.221741,1800
2019-05-10,746.666687,788.444458,746.666687,784.248901,658.538940,46181
2019-05-13,802.666687,802.666687,745.039978,780.808899,655.650391,65475
2019-05-14,756.444458,777.777771,748.008911,769.475525,646.133667,14681
2019-05-15,751.226685,774.666687,747.022217,770.871094,647.305420,49162
2019-05-16,748.888916,763.555542,734.355530,754.746643,633.765686,16931
2019-05-17,742.231140,749.333313,721.786682,745.137756,625.697021,67612
2019-05-20,733.333313,737.733337,707.884460,728.497803,611.724426,60806
2019-05-21,723.555542,724.444458,705.777771,715.955566,601.192566,29531
2019-05-22,720.888916,746.622192,717.333313,745.128906,625.689636,56025
2019-05-23,746.666687,751.111084,739.555542,747.013306,627.271851,107943
2019-05-24,733.333313,739.111084,728.888916,731.537781,614.277039,47306
2019-05-28,721.786682,746.666687,697.777771,733.217773,615.687744,121500
2019-05-29,733.217773,733.217773,733.217773,733.217773,615.687744,0
2019-05-30,742.222229,768.888916,741.333313,766.586670,643.707764,81281
2019-05-31,766.586670,766.586670,766.586670,766.586670,643.707764,0
2019-06-03,751.119995,768.799988,742.222229,766.444458,643.588379,110025
2019-06-04,766.444458,766.444458,766.444458,766.444458,643.588379,0
2019-06-05,766.444458,766.444458,766.444458,766.444458,643.588379,0
2019-06-06,766.444458,766.444458,766.444458,766.444458,643.588379,0
2019-06-07,766.444458,766.444458,766.444458,766.444458,643.588379,0
2019-06-10,744.888916,766.222229,737.777771,756.764465,635.460083,33918
2019-06-11,751.111084,758.222229,751.111084,755.884460,634.721069,5062
2019-06-12,755.555542,762.666687,742.222229,755.520020,634.414978,25200
2019-06-13,759.111084,759.991089,748.444458,752.995544,632.295166,17325
2019-06-14,748.888916,754.577759,746.666687,750.382202,630.100769,5231
2019-06-17,751.111084,751.111084,746.666687,749.635559,629.473816,2250
2019-06-18,744.000000,750.213318,733.333313,746.382202,626.741943,4837
2019-06-19,741.333313,746.666687,731.555542,737.511108,619.292908,25087
2019-06-20,744.711121,750.222229,742.222229,747.653320,627.809387,7200
2019-06-21,750.222229,755.555542,743.119995,749.244446,629.145447,9731
2019-06-24,740.008911,751.111084,713.333313,733.608887,616.016235,16706
2019-06-25,720.000000,733.591125,716.577759,733.315552,615.769775,52818
2019-06-26,719.111084,751.102234,718.222229,744.133362,624.853638,46687
2019-06-27,737.777771,754.666687,729.066650,743.280029,624.137146,12318
2019-06-28,744.880005,768.000000,737.768860,766.559998,643.685425,69468
2019-07-01,760.000000,768.888916,756.000000,767.013306,644.066040,82012
2019-07-02,755.564453,768.444458,755.564453,767.626648,644.581055,8043
2019-07-03,771.555542,773.111084,758.222229,763.795532,641.364014,33356
2019-07-05,748.453308,762.488892,746.666687,760.257751,638.393433,2193
2019-07-08,757.333313,759.911133,749.333313,757.377747,635.975037,4668
